Kingdom	Phylum	Class	Order	Family	Genus	Species Name	Authority	Main Common Name	Red List Category	Population Trend	Threats List	Possibly Extinct	Possibly Extinct In Wild	Mitochondrion Count	Chloroplast Count	SRA Short Reads Count	SRA Long Reads Count
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea acuminata	Spruce ex Warm.	-	Least Concern	Stable	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea amoena	Ducke	-	Least Concern	Unknown	Roads & railroads; Mining & quarrying; Large dams; Agro-industry grazing, ranching or farming; Housing & urban areas; Scale Unknown/Unrecorded; Unintentional effects: (subsistence/small scale) [harvest]; Unintentional effects: (large scale) [harvest]	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea brasiliana	Stafleu &amp; Marc.-Berti	-	Data Deficient	Unknown	Scale Unknown/Unrecorded; Small-holder grazing, ranching or farming; Agro-industry farming	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea brevipedicellata	Stafleu	Mandioqueira (por)	Near Threatened	Unknown	Mining & quarrying; Large dams; Motivation Unknown/Unrecorded; Scale Unknown/Unrecorded; Scale Unknown/Unrecorded; Roads & railroads; Intentional use: (subsistence/small scale) [harvest]	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea cordata	Spreng.	-	Least Concern	Stable	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea cyanea	Ducke	-	Data Deficient	Unknown	Roads & railroads; Increase in fire frequency/intensity; Agro-industry grazing, ranching or farming; Mining & quarrying	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea decorticans	Ducke	-	Data Deficient	Unknown	Mining & quarrying	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea dinizii	Ducke	-	Least Concern	Stable	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea gestasiana	A.St.-Hil.	-	Near Threatened	Unknown	Motivation Unknown/Unrecorded; Small-holder farming; Large dams; Scale Unknown/Unrecorded; Housing & urban areas	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea glaziovii	Warm.	-	Least Concern	Unknown	Housing & urban areas; Scale Unknown/Unrecorded; Motivation Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea grandiflora	Mart.	-	Least Concern	Stable	-	No	No	0	2	6	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea hannekesaskiarum	Marc.-Berti	-	Endangered	Decreasing	Agro-industry farming; Agro-industry grazing, ranching or farming; Scale Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea homosepala	Ducke	Arrayán Plomo (spa)	Least Concern	Stable	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea ingens	Warm. 	-	Least Concern	Stable	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea insignis	G.H.Shimizu, D.J.P.Gonç., F.França &amp; K.Yamam.	-	Vulnerable	Decreasing	Housing & urban areas; Scale Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea labouriauana	Paula	-	Vulnerable	Decreasing	Roads & railroads; Motivation Unknown/Unrecorded; Increase in fire frequency/intensity; Agro-industry farming; Small-holder grazing, ranching or farming; Scale Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea lundii	(Warm.) Warm.	-	Endangered	Decreasing	Livestock farming & ranching; Mining & quarrying; Annual & perennial non-timber crops	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea macropetala	Spruce ex Warm.	-	Data Deficient	Unknown	Agro-industry farming	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea magna	Kuhlm.	-	Endangered	Decreasing	Agro-industry farming; Motivation Unknown/Unrecorded; Trend Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea megalocarpa	Stafleu	Merindiba-bagre (por)	Near Threatened	Unknown	Motivation Unknown/Unrecorded; Mining & quarrying	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea multiflora	Mart.	-	Least Concern	Stable	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea paraensis	Ducke	-	Least Concern	Stable	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea pulcherrima	Spruce ex Warm.	-	Least Concern	Decreasing	Mining & quarrying; Small-holder grazing, ranching or farming; Unintentional effects: (subsistence/small scale) [harvest]; Small-holder farming	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea rosea	Aubl.	-	Vulnerable	Decreasing	Intentional use: (large scale) [harvest]; Scale Unknown/Unrecorded; Scale Unknown/Unrecorded; Scale Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea rupicola	Ducke	-	Data Deficient	Unknown	Agro-industry farming; Agro-industry grazing, ranching or farming; Mining & quarrying; Roads & railroads; Increase in fire frequency/intensity	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea selloi	Warm.	-	Least Concern	Unknown	Scale Unknown/Unrecorded; Scale Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea sprucei	Warm.	-	Data Deficient	Unknown	Agro-industry farming; Agro-industry grazing, ranching or farming; Mining & quarrying; Roads & railroads; Increase in fire frequency/intensity	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea tessmannii	Mildbr.	-	Least Concern	Stable	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea themistoclesii	Ducke	-	Data Deficient	Unknown	Agro-industry farming; Other ecosystem modifications; Mining & quarrying; Roads & railroads	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Qualea	Qualea tuberculata	Stafleu	Tuberculate Qualea (eng)	Data Deficient	Unknown	Small-holder farming; Intentional use: (subsistence/small scale) [harvest]; Housing & urban areas	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Ruizterania	Ruizterania albiflora	(Warm.) Marc.-Berti	-	Least Concern	Unknown	-	No	No	0	2	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Ruizterania	Ruizterania clavata	(Stafleu) Marc.-Berti	-	Data Deficient	Unknown	Roads & railroads; Mining & quarrying; Large dams; Motivation Unknown/Unrecorded; Scale Unknown/Unrecorded; Scale Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Ruizterania	Ruizterania esmeraldae	(Standl.) Marc.-Berti	-	Least Concern	Decreasing	Small-holder grazing, ranching or farming; Mining & quarrying; Small-holder farming	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Ruizterania	Ruizterania ferruginea	(Steyerm.) Marc.-Berti	-	Least Concern	Unknown	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Ruizterania	Ruizterania retusa	(Spruce ex Warm.) Marc.-Berti	-	Least Concern	Decreasing	Small-holder grazing, ranching or farming; Housing & urban areas; Mining & quarrying; Roads & railroads; Unintentional effects: (subsistence/small scale) [harvest]; Shifting agriculture; Agro-industry farming	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Ruizterania	Ruizterania trichanthera	(Spruce ex Warm.) Marc.-Berti	-	Data Deficient	Unknown	Agro-industry farming; Agro-industry grazing, ranching or farming; Mining & quarrying; Roads & railroads; Increase in fire frequency/intensity	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Ruizterania	Ruizterania wittrockii	(Malme) Marc.-Berti	-	Least Concern	Stable	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Salvertia	Salvertia convallariodora	A.St.-Hil.	-	Least Concern	Stable	-	No	No	0	2	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Vochysia	Vochysia acuminata	Bong.	Canela Ruiva (por)	Least Concern	Unknown	Scale Unknown/Unrecorded; Motivation Unknown/Unrecorded	No	No	0	2	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Vochysia	Vochysia angelica	M.C.Vianna &amp; Fontella	Angélica (por)	Endangered	Decreasing	Scale Unknown/Unrecorded; Trend Unknown/Unrecorded; Motivation Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Vochysia	Vochysia apopetala	Ule	-	Least Concern	Stable	Intentional use: (subsistence/small scale) [harvest]; Recreational activities	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Vochysia	Vochysia assua	Stafleu	-	Vulnerable	Decreasing	Small-holder farming; Small-holder grazing, ranching or farming; Scale Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Vochysia	Vochysia bifalcata	Warm.	Canela-santa (por)	Least Concern	Unknown	Housing & urban areas; Motivation Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Vochysia	Vochysia calamana	Stafleu	-	Data Deficient	Unknown	Small-holder farming; Scale Unknown/Unrecorded; Agro-industry grazing, ranching or farming	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Vochysia	Vochysia catingae	Ducke	-	Least Concern	Stable	-	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Vochysia	Vochysia citrifolia	Poir.	-	Least Concern	Unknown	Scale Unknown/Unrecorded; Motivation Unknown/Unrecorded	No	No	0	0	0	0
Plantae	Tracheophyta	Magnoliopsida	Myrtales	Vochysiaceae	Vochysia	Vochysia complicata	Ducke	-	Least Concern	Stable	-	No	No	0	0	0	0
